12333,-green,green
5378,purply,purple
8375,purply,purple
13459,purply,purple
18528,purply,purple
16207,purply,purple
17959,purply,purple
19498,purply,purple
17671,raven-black,black
10536,raven-black,black
13151,raven-black,black
9123,raven-black,black
6133,raven-black,black
18561,raven-black,black
7930,raven-black,black
10100,raven-black,black
6938,red,red
13261,red,red
7781,red,red
5519,red,red
4305,red,red
2061,red,red
13342,red,red
15180,red,red
1500,red-brick,brick
8566,red-brick,brick
18154,red-brick,brick
17142,red-brick,brick
7541,red-brick,brick
13523,red-brick,brick
14644,red-brick,brick
16868,red-brick,brick
13226,red-brown,brown
17746,red-brown,brown
17006,red-brown,brown
18284,red-brown,brown
6381,red-brown,brown
5850,red-brown,brown
16663,red-brown,brown
18842,red-brown,brown
17878,red-colored,red
1404,red-gold,yellow
13390,red-gold,yellow
7343,red-gold,yellow
1104,red-gold,yellow
3831,red-gold,yellow
5540,red-gold,yellow
1281,red-gold,yellow
6129,red-gold,yellow
5239,red-rose,rose
5288,red-rose,rose
18840,red-rose,rose
417,red-rose,rose
18884,red-rose,rose
17545,red-rose,rose
1587,red-rose,rose
690,red-rose,rose
309,redden,red
7031,redden,red
2525,redden,red
7469,redden,red
4432,redden,red
7473,redden,red
750,redden,red
5345,redden,red
292,redder,red
7028,redder,red
2520,redder,red
7467,redder,red
4421,redder,red
7461,redder,red
760,redder,red
5353,redder,red
10594,reddest,red
1238,reddest,red
14814,reddest,red
10585,reddest,red
4507,reddest,red
14006,reddest,red
18602,reddest,red
6570,reddest,red
17647,reddish,red
13804,reddish,red
7708,reddish,red
3465,reddish,red
10156,reddish,red
1528,reddish,red
11458,reddish,red
7992,reddish,red
11447,reddish-brown,brown
1868,reddish-brown,brown
16947,reddish-brown,brown
18520,reddish-brown,brown
15358,reddish-brown,brown
2266,reddish-brown,brown
15289,reddish-brown,brown
5486,reddish-brown,brown
14533,reddish-colored,red
754,reddish-gray,gray
14528,reddish-gray,gray
15043,reddish-gray,gray
18850,reddish-gray,gray
12666,reddish-gray,gray
7568,reddish-gray,gray
13832,reddish-gray,gray
2563,reddish-gray,gray
7179,reddish-yellow,yellow
2185,reddish-yellow,yellow
19227,reddish-yellow,yellow
15111,reddish-yellow,yellow
6995,reddish-yellow,yellow
1210,reddish-yellow,yellow
16829,reddish-yellow,yellow
6367,reddish-yellow,yellow
19308,reddy,red
6603,reddy,red
5941,reddy,red
5713,reddy,red
209,reddy,red
10370,reddy,red
4365,reddy,red
18832,reddy,red
9991,rich-brown,brown
4130,rich-brown,brown
16014,rich-brown,brown
7321,rich-brown,brown
3318,rich-brown,brown
16806,rich-brown,brown
9820,rich-brown,brown
4812,rich-brown,brown
19214,richly-gilt,gilt
12084,richly-gilt,gilt
7875,richly-gilt,gilt
6559,richly-gilt,gilt
11917,richly-gilt,gilt
7250,richly-gilt,gilt
16796,richly-gilt,gilt
2492,richly-gilt,gilt
11968,rose,pink
2160,rose,pink
15641,rose,pink
3224,rose,pink
15428,rose,pink
16721,rose,pink
19567,rose,pink
15930,rose,pink
3410,rose-color,NULL
7790,rose-color,NULL
17740,rose-color,NULL
14902,rose-color,NULL
18935,rose-color,NULL
6563,rose-color,NULL
4464,rose-color,NULL
2262,rose-color,red
13079,rose-colored,NULL
9020,rose-colored,NULL
2593,rose-colored,NULL
508,rose-colored,NULL
8284,rose-colored,NULL
11867,rose-colored,NULL
11294,rose-colored,NULL
340,rose-colored,red
11581,rose-pink,pink
17859,rose-pink,pink
8221,rose-pink,pink
4163,rose-pink,pink
11157,rose-pink,pink
13181,rose-pink,pink
6656,rose-pink,pink
4657,rose-pink,pink
8767,rose-red,red
11563,rose-red,red
10976,rose-red,red
10656,rose-red,red
17091,rose-red,red
9924,rose-red,red
14641,rose-red,red
12686,rose-red,red
17625,roseate,red
14078,roseate,red
3033,roseate,red
18682,roseate,red
1301,roseate,red
10913,roseate,red
9477,roseate,red
7547,roseate,red
11975,rosy,red
2178,rosy,red
2584,rosy,red
3226,rosy,red
15433,rosy,red
16724,rosy,red
19571,rosy,red
15752,rosy,red
6496,rosy-red,red
15292,rosy-red,red
14537,rosy-red,red
12855,rosy-red,red
10175,rosy-red,red
18412,rosy-red,red
12398,rosy-red,red
8706,rosy-red,red
736,rouge,red
12215,rouge,red
1179,rouge,red
18869,rouge,red
6275,rouge,red
19363,rouge,red
15522,rouge,red
14951,rouge,red
3567,rubicund,red
6500,rubicund,red
18732,rubicund,red
13394,rubicund,red
6634,rubicund,red
16469,rubicund,red
12285,rubicund,red
14352,rubicund,red
2039,ruby,red
12531,ruby,red
3773,ruby,red
3028,ruby,red
5420,ruby,red
6703,ruby,red
16949,ruby,red
5287,ruby,red
6288,ruby-colored,NULL
11076,ruby-colored,NULL
6436,ruby-colored,NULL
9086,ruby-colored,NULL
5216,ruby-colored,NULL
6055,ruby-colored,NULL
14430,ruby-colored,NULL
2949,ruby-colored,red
7991,ruddy,red
6347,ruddy,red
7087,ruddy,red
13946,ruddy,red
4965,ruddy,red
18665,ruddy,red
15760,ruddy,red
16849,ruddy,red
14262,ruddy-brown,brown
17301,ruddy-brown,brown
13541,ruddy-brown,brown
15215,ruddy-brown,brown
14540,ruddy-brown,brown
8139,ruddy-brown,brown
13327,ruddy-brown,brown
7975,ruddy-brown,brown
1326,russet,red
12565,russet,red
14974,russet,red
9454,russet,red
17282,russet,red
9230,russet,red
5344,russet,red
5984,russet,red
11068,russet-brown,brown
7082,russet-brown,brown
2982,russet-brown,brown
9016,russet-brown,brown
1848,russet-brown,brown
9178,russet-brown,brown
7572,russet-brown,brown
7410,russet-brown,brown
17698,russet-colored,brown
16961,rust,red
16473,rust,red
7722,rust,red
18088,rust,red
705,rust,red
2106,rust,red
2034,rust,red
4367,rust,red
18188,rust-colored,brown
16774,rusty-black,black
10477,rusty-black,black
1352,rusty-black,black
2717,rusty-black,black
13198,rusty-black,black
9378,rusty-black,black
12815,rusty-black,black
13923,rusty-black,black
11887,saffron,yellow
8629,saffron,yellow
7065,saffron,yellow
8455,saffron,yellow
17998,saffron,yellow
19162,saffron,yellow
11232,saffron,yellow
15341,saffron,yellow
12417,saffron-colored,NULL
8940,saffron-colored,NULL
9530,saffron-colored,NULL
17096,saffron-colored,NULL
16488,saffron-colored,NULL
7687,saffron-colored,NULL
11258,saffron-colored,NULL
10569,saffron-colored,red
9155,sage-green,green
3545,sage-green,green
12921,sage-green,green
9891,sage-green,green
11128,sage-green,green
4049,sage-green,green
6624,sage-green,green
10480,sage-green,green
4347,salmon,orange
15207,salmon,orange
10858,salmon,orange
5823,salmon,orange
15777,salmon,orange
14899,salmon,orange
15514,salmon,orange
15197,salmon,orange
2541,salmon-colored,NULL
12682,salmon-colored,NULL
13485,salmon-colored,NULL
9728,salmon-colored,NULL
13838,salmon-colored,NULL
793,salmon-colored,NULL
3027,salmon-colored,NULL
9289,salmon-colored,pink
13528,sand-colored,NULL
6370,sand-colored,NULL
12023,sand-colored,NULL
13561,sand-colored,NULL
410,sand-colored,NULL
14378,sand-colored,NULL
11668,sand-colored,NULL
11123,sand-colored,yellow
203,sandy-colored,NULL
11073,sandy-colored,NULL
2999,sandy-colored,NULL
3016,sandy-colored,NULL
5456,sandy-colored,NULL
18071,sandy-colored,NULL
13308,sandy-colored,NULL
14118,sandy-colored,yellow
7081,sanguine,red
9709,sanguine,red
5058,sanguine,red
15336,sanguine,red
15420,sanguine,red
486,sanguine,red
945,sanguine,red
9160,sanguine,red
2583,sapphire,blue
6301,sapphire,blue
18157,sapphire,blue
2302,sapphire,blue
17087,sapphire,blue
19258,sapphire,blue
18664,sapphire,blue
9805,sapphire,blue
14961,scarlet,red
8061,scarlet,red
12425,scarlet,red
3416,scarlet,red
13164,scarlet,red
5571,scarlet,red
4771,scarlet,red
18996,scarlet,red
6578,scarlet-colored,red
14649,sea-blue,blue
18215,sea-blue,blue
11777,sea-blue,blue
8732,sea-blue,blue
9562,sea-blue,blue
5421,sea-blue,blue
17549,sea-blue,blue
4645,sea-blue,blue
18178,sea-green,green
16658,sea-green,green
5640,sea-green,green
991,sea-green,green
8349,sea-green,green
8307,sea-green,green
896,sea-green,green
8842,sea-green,green
6199,sepia,brown
9410,sepia,brown
5788,sepia,brown
10284,sepia,brown
19215,sepia,brown
14407,sepia,brown
15437,sepia,brown
9874,sepia,brown
1968,shadow,gray
5112,shadow,gray
981,shadow,gray
5484,shadow,gray
14354,shadow,gray
1523,shadow,gray
3418,shadow,gray
6196,shadow,gray
5954,silver,gray
9407,silver,gray
12279,silver,gray
5727,silver,gray
12152,silver,gray
7537,silver,gray
8354,silver,gray
2895,silver,gray
2280,silver-gilt,gilt
2208,silver-gilt,gilt
12644,silver-gilt,gilt
3259,silver-gilt,gilt
3023,silver-gilt,gilt
8203,silver-gilt,gilt
9791,silver-gilt,gilt
8099,silver-gilt,gilt
19075,silver-gray,gray
13305,silver-gray,gray
5612,silver-gray,gray
1814,silver-gray,gray
18694,silver-gray,gray
12515,silver-gray,gray
4394,silver-gray,gray
2546,silver-gray,gray
1400,silver-white,white
7593,silver-white,white
7382,silver-white,white
4124,silver-white,white
6765,silver-white,white
17205,silver-white,white
578,silver-white,white
8718,silver-white,white
7864,silvery,white
18704,silvery,white
15142,silvery,white
18393,silvery,white
14357,silvery,white
15059,silvery,white
16591,silvery,white
695,silvery,white
9693,silvery-gray,gray
11406,silvery-gray,gray
17756,silvery-gray,gray
514,silvery-gray,gray
10610,silvery-gray,gray
17563,silvery-gray,gray
7266,silvery-gray,gray
8104,silvery-gray,gray
7189,silvery-white,white
8301,silvery-white,white
8191,silvery-white,white
2551,silvery-white,white
16337,silvery-white,white
8946,silvery-white,white
16577,silvery-white,white
3454,silvery-white,white
18716,sky-blue,blue
8558,sky-blue,blue
6917,sky-blue,blue
18743,sky-blue,blue
11224,sky-blue,blue
5318,sky-blue,blue
19002,sky-blue,blue
16107,sky-blue,blue
14041,sky-colored,blue
2177,slate-colored,NULL
15797,slate-colored,NULL
15646,slate-colored,NULL
592,slate-colored,NULL
12651,slate-colored,NULL
744,slate-colored,NULL
14965,slate-colored,NULL
5544,slate-colored,gray
1687,slate-gray,gray
18414,slate-gray,gray
16283,slate-gray,gray
13819,slate-gray,gray
13213,slate-gray,gray
2069,slate-gray,gray
4351,slate-gray,gray
4536,slate-gray,gray
3356,sloe-black,black
15103,sloe-black,black
18515,sloe-black,black
1774,sloe-black,black
6596,sloe-black,black
6637,sloe-black,black
13895,sloe-black,black
14009,sloe-black,black
16423,snow-white,white
13765,snow-white,white
5085,snow-white,white
18143,snow-white,white
19001,snow-white,white
13276,snow-white,white
13189,snow-white,white
3906,snow-white,white
1676,snowy-white,white
18984,snowy-white,white
17196,snowy-white,white
8041,snowy-white,white
128,snowy-white,white
5864,snowy-white,white
4002,snowy-white,white
12967,snowy-white,white
16375,snuff-brown,brown
16130,snuff-brown,brown
4774,snuff-brown,brown
18310,snuff-brown,brown
7811,snuff-brown,brown
8470,snuff-brown,brown
16149,snuff-brown,brown
12469,snuff-brown,brown
14979,soft-blue,blue
2420,soft-blue,blue
10290,soft-blue,blue
12535,soft-blue,blue
9761,soft-blue,blue
7967,soft-blue,blue
6631,soft-blue,blue
3229,soft-blue,blue
9263,steel-blue,blue
17839,steel-blue,blue
7607,steel-blue,blue
10436,steel-blue,blue
1985,steel-blue,blue
9822,steel-blue,blue
8681,steel-blue,blue
19178,steel-blue,blue
4690,steel-colored,gray
13915,steel-gray,gray
596,steel-gray,gray
18854,steel-gray,gray
51,steel-gray,gray
11681,steel-gray,gray
18097,steel-gray,gray
15741,steel-gray,gray
3516,steel-gray,gray
16847,stone-colored,NULL
12847,stone-colored,NULL
11700,stone-colored,NULL
5311,stone-colored,NULL
3615,stone-colored,NULL
12173,stone-colored,NULL
19425,stone-colored,NULL
7766,stone-colored,gray
2996,straw-colored,NULL
13570,straw-colored,NULL
13179,straw-colored,NULL
19544,straw-colored,NULL
12353,straw-colored,NULL
14740,straw-colored,NULL
3923,straw-colored,NULL
13965,straw-colored,yellow
11492,strawberry,red
12229,strawberry,red
10331,strawberry,red
4245,strawberry,red
4563,strawberry,red
584,strawberry,red
3607,strawberry,red
16575,strawberry,red
3825,sugar-plum,plum
633,sugar-plum,plum
680,sugar-plum,plum
11381,sugar-plum,plum
8599,sugar-plum,plum
12533,sugar-plum,plum
17149,sugar-plum,plum
2062,sugar-plum,plum
9557,sulphur-colored,NULL
1182,sulphur-colored,NULL
14989,sulphur-colored,NULL
3092,sulphur-colored,NULL
18505,sulphur-colored,NULL
1501,sulphur-colored,NULL
4255,sulphur-colored,NULL
16121,sulphur-colored,yellow
17355,tan,brown
4281,tan,brown
18533,tan,brown
9095,tan,brown
14937,tan,brown
9969,tan,brown
14743,tan,brown
9417,tan,brown
6795,tan-colored,brown
17295,tawny,brown
9508,tawny,brown
19561,tawny,brown
7345,tawny,brown
15583,tawny,brown
420,tawny,brown
14343,tawny,brown
9111,tawny,brown
12622,tawny-colored,NULL
6185,tawny-colored,NULL
18510,tawny-colored,NULL
7616,tawny-colored,NULL
12408,tawny-colored,NULL
18708,tawny-colored,NULL
7673,tawny-colored,NULL
18222,tawny-colored,brown
3441,teal,green
3569,teal,green
14239,teal,green
8057,teal,green
15917,teal,green
17877,teal,green
9922,teal,green
4996,teal,green
5057,terra-cotta,brown
10008,terra-cotta,brown
6684,terra-cotta,brown
10208,terra-cotta,brown
6966,terra-cotta,brown
10407,terra-cotta,brown
9198,terra-cotta,brown
6193,terra-cotta,brown
17329,topaz,yellow
10783,topaz,yellow
1272,topaz,yellow
10874,topaz,yellow
12000,topaz,yellow
14253,topaz,yellow
5880,topaz,yellow
18580,topaz,yellow
17579,tow-colored,yellow
5286,true-blue,blue
3422,true-blue,blue
16656,true-blue,blue
15054,true-blue,blue
5285,true-blue,blue
6838,true-blue,blue
7218,true-blue,blue
12391,true-blue,blue
8105,turquoise,blue
13727,turquoise,blue
5129,turquoise,blue
13612,turquoise,blue
16878,turquoise,blue
5833,turquoise,blue
2318,turquoise,blue
869,turquoise,blue
3713,turquoise-blue,blue
9675,turquoise-blue,blue
18762,turquoise-blue,blue
15979,turquoise-blue,blue
10628,turquoise-blue,blue
7459,turquoise-blue,blue
10809,turquoise-blue,blue
15705,turquoise-blue,blue
11542,ultramarine,blue
9195,ultramarine,blue
7019,ultramarine,blue
7312,ultramarine,blue
9623,ultramarine,blue
11286,ultramarine,blue
1246,ultramarine,blue
19566,ultramarine,blue
1678,umber,brown
11969,umber,brown
7985,umber,brown
19453,umber,brown
5824,umber,brown
13166,umber,brown
18764,umber,brown
8613,umber,brown
12614,verdigris,green
989,verdigris,green
2574,verdigris,green
160,verdigris,green
13020,verdigris,green
18645,verdigris,green
13476,verdigris,green
2719,verdigris,green
2841,vermilion,red
11948,vermilion,red
13726,vermilion,red
14671,vermilion,red
17223,vermilion,red
8748,vermilion,red
19218,vermilion,red
12091,vermilion,red
16662,violet,purple
18350,violet,purple
16296,violet,purple
11014,violet,purple
3372,violet,purple
15949,violet,purple
1530,violet,purple
19275,violet,purple
10904,violet-blue,blue
12027,violet-blue,blue
4094,violet-blue,blue
7925,violet-blue,blue
8731,violet-blue,blue
12542,violet-blue,blue
6333,violet-blue,blue
16422,violet-blue,blue
14728,violet-colored,NULL
15086,violet-colored,NULL
8560,violet-colored,NULL
5254,violet-colored,NULL
17479,violet-colored,NULL
5004,violet-colored,NULL
848,violet-colored,NULL
19522,violet-colored,purple
484,water-colored,blue
3636,wheat,yellow
5059,wheat,yellow
17821,wheat,yellow
2986,wheat,yellow
3179,wheat,yellow
15344,wheat,yellow
17984,wheat,yellow
2340,wheat,yellow
12881,white,white
6069,white,white
853,white,white
18221,white,white
4217,white,white
2530,white,white
11387,white,white
4065,white,white
2434,white-rose,rose
799,white-rose,rose
5222,white-rose,rose
12447,white-rose,rose
2833,white-rose,rose
2105,white-rose,rose
1645,white-rose,rose
17066,white-rose,rose
2847,whiten,white
4197,whiten,white
5701,whiten,white
17438,whiten,white
15595,whiten,white
2041,whiten,white
16720,whiten,white
16445,whiten,white
17159,whiter,white
4193,whiter,white
5693,whiter,white
17458,whiter,white
15579,whiter,white
2060,whiter,white
16729,whiter,white
5982,whiter,white
9785,whitest,white
2772,whitest,white
10425,whitest,white
17490,whitest,white
17027,whitest,white
8900,whitest,white
693,whitest,white
3798,whitest,white
2388,whitey-brown,brown
780,whitey-brown,brown
5534,whitey-brown,brown
8238,whitey-brown,brown
5734,whitey-brown,brown
8103,whitey-brown,brown
3049,whitey-brown,brown
1665,whitey-brown,brown
16830,whitish,white
8390,whitish,white
1432,whitish,white
4976,whitish,white
9989,whitish,white
15999,whitish,white
13144,whitish,white
10721,whitish,white
12739,whity-brown,brown
10311,whity-brown,brown
11436,whity-brown,brown
4914,whity-brown,brown
7933,whity-brown,brown
6809,whity-brown,brown
14068,whity-brown,brown
8089,whity-brown,brown
14950,yellow,yellow
8064,yellow,yellow
16284,yellow,yellow
13622,yellow,yellow
18124,yellow,yellow
18118,yellow,yellow
5829,yellow,yellow
12625,yellow,yellow
8336,yellow-brown,brown
10366,yellow-brown,brown
9808,yellow-brown,brown
18140,yellow-brown,brown
6008,yellow-brown,brown
12127,yellow-brown,brown
8021,yellow-brown,brown
6490,yellow-brown,brown
4219,yellow-colored,NULL
1532,yellow-colored,NULL
18239,yellow-colored,NULL
5714,yellow-colored,NULL
18408,yellow-colored,NULL
14778,yellow-colored,NULL
15790,yellow-colored,NULL
15154,yellow-colored,yellow
14935,yellow-gray,gray
15983,yellow-gray,gray
3278,yellow-gray,gray
13127,yellow-gray,gray
1513,yellow-gray,gray
16055,yellow-gray,gray
2241,yellow-gray,gray
2490,yellow-gray,gray
7819,yellow-green,green
10928,yellow-green,green
4849,yellow-green,green
7869,yellow-green,green
4727,yellow-green,green
15080,yellow-green,green
8106,yellow-green,green
14624,yellow-green,green
12630,yellow-white,white
15187,yellow-white,white
10115,yellow-white,white
17642,yellow-white,white
4180,yellow-white,white
1346,yellow-white,white
16094,yellow-white,white
808,yellow-white,white
9394,yellower,yellow
10418,yellower,yellow
16222,yellower,yellow
2821,yellower,yellow
6902,yellower,yellow
2767,yellower,yellow
4937,yellower,yellow
18916,yellower,yellow
13631,yellowest,yellow
3051,yellowest,yellow
18083,yellowest,yellow
4123,yellowest,yellow
5024,yellowest,yellow
14939,yellowest,yellow
1986,yellowest,yellow
9109,yellowest,yellow
10526,yellowish,yellow
15712,yellowish,yellow
6580,yellowish,yellow
8976,yellowish,yellow
8402,yellowish,yellow
2390,yellowish,yellow
18508,yellowish,yellow
16200,yellowish,yellow
10343,yellowish-green,green
16045,yellowish-green,green
10993,yellowish-green,green
16051,yellowish-green,green
16762,yellowish-green,green
7064,yellowish-green,green
8300,yellowish-green,green
4649,yellowish-green,green
8043,yellowish-white,white
9816,yellowish-white,white
4046,yellowish-white,white
13780,yellowish-white,white
2903,yellowish-white,white
2946,yellowish-white,white
12575,yellowish-white,white
7277,yellowish-white,white
14452,yellowy,yellow
19082,yellowy,yellow
2180,yellowy,yellow
18862,yellowy,yellow
7763,yellowy,yellow
977,yellowy,yellow
2243,yellowy,yellow
16718,yellowy,yellow
